doi,task,taskLabel,score,rank
10.1016/j.eswa.2022.118196,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.5415430665016174,1
10.1016/j.eswa.2022.118196,http://h-da.de/ml-ontology/binary_classification,binary classification,0.37670207023620605,2
10.1016/j.eswa.2022.118412,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.4106571674346924,1
10.1016/j.eswa.2022.118412,http://h-da.de/ml-ontology/image_classification,image classification,0.37983238697052,2
10.1016/j.eswa.2022.118412,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.37641632556915283,3
10.1016/j.eswa.2022.118412,http://h-da.de/ml-ontology/binary_classification,binary classification,0.37283772230148315,4
10.1016/j.eswa.2022.118412,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.3611973226070404,5
10.1016/j.eswa.2022.118421,http://h-da.de/ml-ontology/image_classification,image classification,0.38455331325531006,1
10.1016/j.eswa.2022.118435,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.4545148015022278,1
10.1016/j.eswa.2022.118435,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.42922157049179077,2
10.1016/j.eswa.2022.118435,http://h-da.de/ml-ontology/image_classification,image classification,0.3862258195877075,3
10.1016/j.eswa.2022.118435,http://h-da.de/ml-ontology/feature_reduction,feature reduction,0.3595117926597595,4
10.1016/j.eswa.2022.118435,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.3592144846916199,5
10.1016/j.eswa.2023.120018,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3561486005783081,1
10.1016/j.eswa.2023.120018,http://h-da.de/ml-ontology/audio_regression,audio regression,0.3516579270362854,2
10.1016/j.eswa.2023.120765,http://h-da.de/ml-ontology/image_classification,image classification,0.4257209002971649,1
10.1016/j.eswa.2023.120765,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.41757699847221375,2
10.1016/j.eswa.2023.121104,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3929916322231293,1
10.1016/j.eswa.2023.121104,http://h-da.de/ml-ontology/image_classification,image classification,0.3775080442428589,2
10.1016/j.eswa.2023.121104,http://h-da.de/ml-ontology/binary_classification,binary classification,0.3508683443069458,3
10.1016/j.eswa.2023.121478,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.38508060574531555,1
10.1016/j.eswa.2023.122041,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36574995517730713,1
10.1016/j.eswa.2023.122068,http://h-da.de/ml-ontology/binary_classification,binary classification,0.42585164308547974,1
10.1016/j.eswa.2023.122068,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.41205763816833496,2
10.1016/j.eswa.2023.122068,http://h-da.de/ml-ontology/image_classification,image classification,0.354226678609848,3
10.1016/j.eswa.2023.122083,http://h-da.de/ml-ontology/image_classification,image classification,0.4086602032184601,1
10.1016/j.eswa.2023.122947,http://h-da.de/ml-ontology/image_classification,image classification,0.4253886342048645,1
10.1016/j.eswa.2023.122947,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.41402697563171387,2
10.1016/j.eswa.2023.122947,http://h-da.de/ml-ontology/binary_classification,binary classification,0.405473917722702,3
10.1016/j.eswa.2023.122947,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.38127046823501587,4
10.1016/j.eswa.2023.123047,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3548377454280853,1
10.1016/j.eswa.2024.123226,http://h-da.de/ml-ontology/regression,regression,0.4023185074329376,1
10.1016/j.eswa.2024.123226,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3592275381088257,2
10.1016/j.eswa.2024.123820,http://h-da.de/ml-ontology/binary_classification,binary classification,0.424144446849823,1
10.1016/j.eswa.2024.123820,http://h-da.de/ml-ontology/image_classification,image classification,0.4228766858577728,2
10.1016/j.eswa.2024.123820,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3880656063556671,3
10.1016/j.eswa.2024.123820,http://h-da.de/ml-ontology/feature_selection,feature selection,0.3844960927963257,4
10.1016/j.eswa.2024.123820,http://h-da.de/ml-ontology/tabular_classification,tabular classification,0.3779577612876892,5
10.1016/j.eswa.2024.123857,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35806789994239807,1
10.1016/j.eswa.2024.123931,http://h-da.de/ml-ontology/image_classification,image classification,0.4780001640319824,1
10.1016/j.eswa.2024.123931,http://h-da.de/ml-ontology/binary_classification,binary classification,0.4650470018386841,2
10.1016/j.eswa.2024.123931,http://h-da.de/ml-ontology/classification,classification,0.4520743489265442,3
10.1016/j.eswa.2024.123931,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.42392247915267944,4
10.1016/j.eswa.2024.123931,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4128482937812805,5
10.1016/j.eswa.2024.124293,http://h-da.de/ml-ontology/image_classification,image classification,0.44331246614456177,1
10.1016/j.eswa.2024.124293,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3618656396865845,2
10.1016/j.eswa.2024.124297,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.5056099891662598,1
10.1016/j.eswa.2024.124297,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.4813419580459595,2
10.1016/j.eswa.2024.124297,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4507110118865967,3
10.1016/j.eswa.2024.124297,http://h-da.de/ml-ontology/binary_classification,binary classification,0.3829441964626312,4
10.1016/j.eswa.2024.124297,http://h-da.de/ml-ontology/image_classification,image classification,0.3593370318412781,5
10.1016/j.eswa.2024.125591,http://h-da.de/ml-ontology/audio_classification,audio classification,0.4093688130378723,1
10.1016/j.eswa.2024.125591,http://h-da.de/ml-ontology/audio_regression,audio regression,0.40345221757888794,2
10.1016/j.eswa.2024.125836,http://h-da.de/ml-ontology/image_regression,image regression,0.373914897441864,1
10.1016/j.eswa.2024.125836,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3652458190917969,2
10.1016/j.eswa.2024.125836,http://h-da.de/ml-ontology/audio_regression,audio regression,0.3627661466598511,3
10.1016/j.eswa.2025.126666,http://h-da.de/ml-ontology/translation,translation,0.36301475763320923,1
10.1016/j.eswa.2025.127471,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35505950450897217,1
10.1016/j.eswa.2025.127487,http://h-da.de/ml-ontology/binary_classification,binary classification,0.4121190309524536,1
10.1016/j.eswa.2025.127713,http://h-da.de/ml-ontology/image_regression,image regression,0.38522976636886597,1
10.1016/j.eswa.2025.127713,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3621850907802582,2
10.1016/j.eswa.2025.127713,http://h-da.de/ml-ontology/regression,regression,0.3509598970413208,3
10.1016/j.eswa.2025.127770,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3996445834636688,1
10.1016/j.eswa.2025.127937,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.4185882806777954,1
10.1016/j.eswa.2025.127937,http://h-da.de/ml-ontology/regression,regression,0.398082435131073,2
10.1016/j.eswa.2025.127937,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3789892792701721,3
10.1016/j.eswa.2025.127937,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.35797882080078125,4
10.1016/j.eswa.2025.128001,http://h-da.de/ml-ontology/image_classification,image classification,0.4202594757080078,1
10.1016/j.eswa.2025.128001,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35482895374298096,2
10.1016/j.eswa.2025.128070,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35362017154693604,1
10.1016/j.eswa.2025.128366,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.3729439973831177,1
10.1016/j.eswa.2025.128366,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36916571855545044,2
10.1016/j.eswa.2025.128607,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.38115501403808594,1
10.1016/j.eswa.2025.128607,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3708442151546478,2
10.1016/j.eswa.2025.129014,http://h-da.de/ml-ontology/recommendation,recommendation,0.3521968126296997,1
10.1016/j.eswa.2025.129167,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.4112216830253601,1
10.1016/j.eswa.2025.129167,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.40830928087234497,2
10.1016/j.eswa.2025.129339,http://h-da.de/ml-ontology/binary_classification,binary classification,0.38431107997894287,1
10.1016/j.eswa.2025.129339,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.36669668555259705,2
10.1016/j.eti.2020.101137,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.44967061281204224,1
10.1016/j.eti.2020.101137,http://h-da.de/ml-ontology/image_classification,image classification,0.446963369846344,2
10.1016/j.eti.2025.104541,http://h-da.de/ml-ontology/binary_classification,binary classification,0.3836808502674103,1
10.1016/j.eti.2025.104541,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3806360960006714,2
10.1016/j.etran.2022.100214,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36482200026512146,1
10.1016/j.etran.2025.100417,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.38542330265045166,1
10.1016/j.finmec.2021.100054,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36268770694732666,1
10.1016/j.flowmeasinst.2018.11.015,http://h-da.de/ml-ontology/audio_regression,audio regression,0.3965083956718445,1
10.1016/j.flowmeasinst.2018.11.015,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.355053573846817,2
10.1016/j.flowmeasinst.2022.102293,http://h-da.de/ml-ontology/regression,regression,0.35418999195098877,1
10.1016/j.flowmeasinst.2024.102569,http://h-da.de/ml-ontology/image_regression,image regression,0.3600342869758606,1
10.1016/j.flowmeasinst.2025.102985,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4501665234565735,1
10.1016/j.flowmeasinst.2025.102987,http://h-da.de/ml-ontology/audio_regression,audio regression,0.5076247453689575,1
10.1016/j.flowmeasinst.2025.102987,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.42851316928863525,2
10.1016/j.flowmeasinst.2025.102987,http://h-da.de/ml-ontology/audio_classification,audio classification,0.3767809271812439,3
10.1016/j.flowmeasinst.2025.102987,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.36080360412597656,4
10.1016/j.flowmeasinst.2025.103031,http://h-da.de/ml-ontology/binary_classification,binary classification,0.3718031346797943,1
10.1016/j.flowmeasinst.2025.103031,http://h-da.de/ml-ontology/image_classification,image classification,0.36683088541030884,2
10.1016/j.flowmeasinst.2025.103031,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.357943058013916,3
10.1016/j.fluid.2025.114535,http://h-da.de/ml-ontology/regression,regression,0.3663410544395447,1
10.1016/j.foodchem.2022.132841,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3667623996734619,1
10.1016/j.foodchem.2023.136986,http://h-da.de/ml-ontology/classification,classification,0.3559150695800781,1
10.1016/j.foodchem.2023.136986,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35149967670440674,2
10.1016/j.foodchem.2023.137162,http://h-da.de/ml-ontology/translation,translation,0.3564606308937073,1
10.1016/j.foodchem.2025.145037,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36714810132980347,1
10.1016/j.foodchem.2025.145037,http://h-da.de/ml-ontology/image_regression,image regression,0.35425272583961487,2
10.1016/j.foodchem.2025.145037,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.3529159426689148,3
10.1016/j.foodcont.2023.109622,http://h-da.de/ml-ontology/audio_regression,audio regression,0.47322726249694824,1
10.1016/j.foodcont.2023.109622,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.40402334928512573,2
10.1016/j.foodcont.2023.109622,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.3562871217727661,3
10.1016/j.foodcont.2023.109622,http://h-da.de/ml-ontology/image_regression,image regression,0.35610735416412354,4
10.1016/j.foodqual.2024.105251,http://h-da.de/ml-ontology/recommendation,recommendation,0.4936125874519348,1
10.1016/j.foodqual.2024.105251,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3872097432613373,2
10.1016/j.foodqual.2024.105251,http://h-da.de/ml-ontology/audio_regression,audio regression,0.37563610076904297,3
10.1016/j.foodqual.2024.105251,http://h-da.de/ml-ontology/image_regression,image regression,0.3644733428955078,4
10.1016/j.foodres.2025.115773,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3697604537010193,1
10.1016/j.foodres.2025.116007,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3677785396575928,1
10.1016/j.foodres.2025.116399,http://h-da.de/ml-ontology/image_classification,image classification,0.37276315689086914,1
10.1016/j.foodres.2025.117175,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35706743597984314,1
10.1016/j.fuel.2017.03.091,http://h-da.de/ml-ontology/image_classification,image classification,0.4154170751571655,1
10.1016/j.fuel.2017.03.091,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36614570021629333,2
10.1016/j.fuel.2017.03.091,http://h-da.de/ml-ontology/binary_classification,binary classification,0.35440245270729065,3
10.1016/j.fuel.2020.119565,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4434265196323395,1
10.1016/j.fuel.2022.123524,http://h-da.de/ml-ontology/regression,regression,0.39541029930114746,1
10.1016/j.fuel.2022.123524,http://h-da.de/ml-ontology/audio_regression,audio regression,0.3846018612384796,2
10.1016/j.fuel.2022.123524,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3762354850769043,3
10.1016/j.fuel.2022.123524,http://h-da.de/ml-ontology/image_regression,image regression,0.3730534017086029,4
10.1016/j.fuel.2022.123524,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35987818241119385,5
10.1016/j.fuel.2022.126055,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3640979528427124,1
10.1016/j.fuel.2023.128467,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3524280786514282,1
10.1016/j.fuel.2023.128467,http://h-da.de/ml-ontology/tabular_classification,tabular classification,0.35105955600738525,2
10.1016/j.fuel.2023.128546,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.37528476119041443,1
10.1016/j.fuel.2023.128546,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3636344075202942,2
10.1016/j.fuel.2023.128546,http://h-da.de/ml-ontology/regression,regression,0.35595792531967163,3
10.1016/j.fuel.2023.128623,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3982572555541992,1
10.1016/j.fuel.2023.128623,http://h-da.de/ml-ontology/regression,regression,0.36053746938705444,2
10.1016/j.fuel.2023.128623,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.36030736565589905,3
10.1016/j.fuel.2023.130516,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3780372142791748,1
10.1016/j.fuel.2023.130516,http://h-da.de/ml-ontology/feature_selection,feature selection,0.35941389203071594,2
10.1016/j.fuel.2024.131695,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3976554274559021,1
10.1016/j.fuel.2024.131695,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3628365993499756,2
10.1016/j.fuel.2024.131695,http://h-da.de/ml-ontology/regression,regression,0.35667872428894043,3
10.1016/j.fuel.2024.131695,http://h-da.de/ml-ontology/image_regression,image regression,0.3519284129142761,4
10.1016/j.fuel.2024.132363,http://h-da.de/ml-ontology/audio_regression,audio regression,0.36995789408683777,1
10.1016/j.fuel.2024.132396,http://h-da.de/ml-ontology/translation,translation,0.37529897689819336,1
10.1016/j.fuel.2024.132958,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4279164671897888,1
10.1016/j.fuel.2024.133109,http://h-da.de/ml-ontology/image_regression,image regression,0.4056967794895172,1
10.1016/j.fuel.2024.133109,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.39021235704421997,2
10.1016/j.fuel.2024.133109,http://h-da.de/ml-ontology/audio_regression,audio regression,0.3711772561073303,3
10.1016/j.fuel.2024.133953,http://h-da.de/ml-ontology/feature_selection,feature selection,0.3684426546096802,1
10.1016/j.fuel.2025.134787,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3990514278411865,1
10.1016/j.fuel.2025.134787,http://h-da.de/ml-ontology/feature_selection,feature selection,0.394684374332428,2
10.1016/j.fuel.2025.135206,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3813946545124054,1
10.1016/j.fuel.2025.136480,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3550194501876831,1
10.1016/j.geoen.2023.211719,http://h-da.de/ml-ontology/regression,regression,0.3925933837890625,1
10.1016/j.geoen.2023.211719,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.3631168305873871,2
10.1016/j.geoen.2023.211719,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35966986417770386,3
10.1016/j.geoen.2023.211752,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.45609918236732483,1
10.1016/j.geoen.2023.211752,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3783190846443176,2
10.1016/j.geoen.2023.211752,http://h-da.de/ml-ontology/tabular_classification,tabular classification,0.3611193299293518,3
10.1016/j.geoen.2023.212138,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.395465612411499,1
10.1016/j.geoen.2023.212138,http://h-da.de/ml-ontology/feature_selection,feature selection,0.3718982934951782,2
10.1016/j.geoen.2023.212528,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.42302680015563965,1
10.1016/j.geoen.2023.212528,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.3832216262817383,2
10.1016/j.geoen.2024.212688,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.40356844663619995,1
10.1016/j.geoen.2024.212688,http://h-da.de/ml-ontology/regression,regression,0.35882383584976196,2
10.1016/j.geoen.2024.212778,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.5255693197250366,1
10.1016/j.geoen.2024.212778,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.4577903747558594,2
10.1016/j.geoen.2024.212778,http://h-da.de/ml-ontology/time_series_analysis,time series analysis,0.42999422550201416,3
10.1016/j.geoen.2024.212778,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4103792607784271,4
10.1016/j.geoen.2024.212899,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3761520981788635,1
10.1016/j.geoen.2024.212899,http://h-da.de/ml-ontology/regression,regression,0.357754111289978,2
10.1016/j.geoen.2024.213013,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.39509958028793335,1
10.1016/j.geoen.2024.213013,http://h-da.de/ml-ontology/image_classification,image classification,0.3522868752479553,2
10.1016/j.geoen.2024.213380,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3611610531806946,1
10.1016/j.geoen.2024.213513,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.35527002811431885,1
10.1016/j.geoen.2024.213513,http://h-da.de/ml-ontology/audio_regression,audio regression,0.3516410291194916,2
10.1016/j.geoen.2024.213543,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3792409598827362,1
10.1016/j.geoen.2025.214187,http://h-da.de/ml-ontology/image_regression,image regression,0.35114586353302,1
10.1016/j.geoen.2025.214190,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4023561477661133,1
10.1016/j.geothermics.2017.05.009,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.39957118034362793,1
10.1016/j.geothermics.2022.102509,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.37364205718040466,1
10.1016/j.geothermics.2022.102509,http://h-da.de/ml-ontology/regression,regression,0.3649405837059021,2
10.1016/j.geothermics.2022.102643,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.40058350563049316,1
10.1016/j.geothermics.2022.102643,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.38205742835998535,2
10.1016/j.geothermics.2022.102643,http://h-da.de/ml-ontology/audio_regression,audio regression,0.36348626017570496,3
10.1016/j.geothermics.2023.102824,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.40121227502822876,1
10.1016/j.gloei.2023.11.006,http://h-da.de/ml-ontology/regression,regression,0.3527972102165222,1
10.1016/j.gsd.2022.100794,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3630974292755127,1
10.1016/j.gsd.2024.101178,http://h-da.de/ml-ontology/regression,regression,0.3695880174636841,1
10.1016/j.health.2022.100110,http://h-da.de/ml-ontology/binary_classification,binary classification,0.4328993558883667,1
10.1016/j.health.2022.100110,http://h-da.de/ml-ontology/classification,classification,0.40973028540611267,2
10.1016/j.health.2022.100110,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.3632275462150574,3
10.1016/j.heliyon.2022.e12067,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.3579905033111572,1
10.1016/j.heliyon.2024.e32656,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4022551476955414,1
10.1016/j.heliyon.2024.e32656,http://h-da.de/ml-ontology/audio_regression,audio regression,0.3862243890762329,2
10.1016/j.heliyon.2024.e32656,http://h-da.de/ml-ontology/image_classification,image classification,0.37714284658432007,3
10.1016/j.heliyon.2024.e32656,http://h-da.de/ml-ontology/binary_classification,binary classification,0.36358439922332764,4
10.1016/j.heliyon.2024.e32656,http://h-da.de/ml-ontology/image_regression,image regression,0.3523883819580078,5
10.1016/j.heliyon.2024.e40568,http://h-da.de/ml-ontology/regression,regression,0.3881438970565796,1
10.1016/j.heliyon.2024.e40568,http://h-da.de/ml-ontology/time_series_forecasting,time series forecasting,0.38670989871025085,2
10.1016/j.heliyon.2024.e40568,http://h-da.de/ml-ontology/text_analytics,text analytics,0.356864869594574,3
10.1016/j.heliyon.2024.e40568,http://h-da.de/ml-ontology/text_regression,text regression,0.35105106234550476,4
10.1016/j.heliyon.2024.e40568,http://h-da.de/ml-ontology/text_classification,text classification,0.3502536416053772,5
10.1016/j.heliyon.2024.e40836,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.38290855288505554,1
10.1016/j.heliyon.2024.e40836,http://h-da.de/ml-ontology/regression,regression,0.3629370927810669,2
10.1016/j.heliyon.2024.e41071,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.4312647879123688,1
10.1016/j.heliyon.2024.e41071,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.3856358230113983,2
10.1016/j.heliyon.2024.e41493,http://h-da.de/ml-ontology/binary_classification,binary classification,0.39724305272102356,1
10.1016/j.heliyon.2024.e41493,http://h-da.de/ml-ontology/image_classification,image classification,0.3742660582065582,2
10.1016/j.heliyon.2024.e41493,http://h-da.de/ml-ontology/feature_selection,feature selection,0.3727996051311493,3
10.1016/j.heliyon.2024.e41493,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36323249340057373,4
10.1016/j.heliyon.2024.e41493,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.3565962314605713,5
10.1016/j.heliyon.2025.e41637,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.41437292098999023,1
10.1016/j.heliyon.2025.e41637,http://h-da.de/ml-ontology/binary_classification,binary classification,0.4010764956474304,2
10.1016/j.heliyon.2025.e41637,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.39485031366348267,3
10.1016/j.heliyon.2025.e41637,http://h-da.de/ml-ontology/image_classification,image classification,0.3778380751609802,4
10.1016/j.heliyon.2025.e41637,http://h-da.de/ml-ontology/audio_regression,audio regression,0.36102360486984253,5
10.1016/j.icheatmasstransfer.2025.109319,http://h-da.de/ml-ontology/regression,regression,0.3734283447265625,1
10.1016/j.icheatmasstransfer.2025.109319,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36279892921447754,2
10.1016/j.idairyj.2024.106143,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3985290825366974,1
10.1016/j.idairyj.2024.106143,http://h-da.de/ml-ontology/feature_selection,feature selection,0.39786648750305176,2
10.1016/j.idairyj.2024.106143,http://h-da.de/ml-ontology/regression,regression,0.3933448791503906,3
10.1016/j.idairyj.2024.106143,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.37784454226493835,4
10.1016/j.idairyj.2024.106143,http://h-da.de/ml-ontology/tabular_classification,tabular classification,0.3752679228782654,5
10.1016/j.ifacol.2015.09.632,http://h-da.de/ml-ontology/binary_classification,binary classification,0.4595944583415985,1
10.1016/j.ifacol.2015.09.632,http://h-da.de/ml-ontology/image_classification,image classification,0.4179840683937073,2
10.1016/j.ifacol.2015.09.632,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.4102088212966919,3
10.1016/j.ifacol.2015.09.632,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.38569310307502747,4
10.1016/j.ifacol.2015.09.632,http://h-da.de/ml-ontology/time_series_classification,time series classification,0.37882310152053833,5
10.1016/j.ifacol.2017.08.2209,http://h-da.de/ml-ontology/image_regression,image regression,0.386746883392334,1
10.1016/j.ifacol.2017.08.2209,http://h-da.de/ml-ontology/regression,regression,0.38025087118148804,2
10.1016/j.ifacol.2018.03.075,http://h-da.de/ml-ontology/clustering,clustering,0.4802740514278412,1
10.1016/j.ifacol.2018.03.075,http://h-da.de/ml-ontology/image_classification,image classification,0.4197922945022583,2
10.1016/j.ifacol.2018.03.075,http://h-da.de/ml-ontology/tabular_clustering,tabular clustering,0.38892149925231934,3
10.1016/j.ifacol.2018.03.075,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.3560018241405487,4
10.1016/j.ifacol.2018.03.075,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.350882887840271,5
10.1016/j.ifacol.2018.08.266,http://h-da.de/ml-ontology/recommendation,recommendation,0.47444218397140503,1
10.1016/j.ifacol.2018.08.266,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.471208393573761,2
10.1016/j.ifacol.2018.08.266,http://h-da.de/ml-ontology/action_recognition,action recognition,0.415173202753067,3
10.1016/j.ifacol.2018.08.266,http://h-da.de/ml-ontology/classification,classification,0.40878695249557495,4
10.1016/j.ifacol.2018.08.266,http://h-da.de/ml-ontology/binary_classification,binary classification,0.4009152054786682,5
10.1016/j.ifacol.2018.08.431,http://h-da.de/ml-ontology/clustering,clustering,0.4890914559364319,1
10.1016/j.ifacol.2018.08.431,http://h-da.de/ml-ontology/tabular_clustering,tabular clustering,0.39159369468688965,2
10.1016/j.ifacol.2019.06.111,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.39769649505615234,1
10.1016/j.ifacol.2019.06.111,http://h-da.de/ml-ontology/regression,regression,0.3644598126411438,2
10.1016/j.ifacol.2019.06.111,http://h-da.de/ml-ontology/tabular_regression,tabular regression,0.3579040467739105,3
10.1016/j.ifacol.2019.10.052,http://h-da.de/ml-ontology/anomaly_detection,anomaly detection,0.4168897867202759,1
10.1016/j.ifacol.2019.10.052,http://h-da.de/ml-ontology/association_rule_learning,association rule learning,0.4137105941772461,2
10.1016/j.ifacol.2019.10.052,http://h-da.de/ml-ontology/community_detection,community detection,0.4094657897949219,3
10.1016/j.ifacol.2019.10.052,http://h-da.de/ml-ontology/clustering,clustering,0.40225479006767273,4
10.1016/j.ifacol.2019.10.052,http://h-da.de/ml-ontology/image_classification,image classification,0.38658657670021057,5
10.1016/j.ifacol.2019.11.083,http://h-da.de/ml-ontology/audio_regression,audio regression,0.405268132686615,1
10.1016/j.ifacol.2019.11.083,http://h-da.de/ml-ontology/feature_extraction,feature extraction,0.36884939670562744,2
10.1016/j.ifacol.2019.11.201,http://h-da.de/ml-ontology/regression,regression,0.4683276414871216,1
